TimeStep,"DTdt","T","Tn","Points:0","Points:1","Points:2"
12,-0.046242,25.667,25.676,-3.93,0,0
12,-0.047112,25.672,25.682,-3.9,0,0
12,-0.047969,25.677,25.687,-3.87,0,0
12,-0.048801,25.682,25.692,-3.84,0,0
12,-0.049594,25.688,25.698,-3.81,0,0
12,-0.050331,25.693,25.703,-3.78,0,0
12,-0.050998,25.698,25.708,-3.75,0,0
12,-0.051579,25.703,25.713,-3.72,0,0
12,-0.052062,25.708,25.718,-3.69,0,0
12,-0.052438,25.713,25.723,-3.66,0,0
12,-0.052708,25.717,25.728,-3.63,0,0
12,-0.052878,25.722,25.733,-3.6,0,0
12,-0.052972,25.727,25.737,-3.57,0,0
12,-0.053031,25.732,25.742,-3.54,0,0
12,-0.053122,25.736,25.747,-3.51,0,0
12,-0.053347,25.741,25.752,-3.48,0,0
12,-0.053742,25.745,25.756,-3.45,0,0
12,-0.054297,25.75,25.761,-3.42,0,0
12,-0.054981,25.754,25.765,-3.39,0,0
12,-0.055754,25.759,25.77,-3.36,0,0
12,-0.056568,25.763,25.774,-3.33,0,0
12,-0.057375,25.767,25.779,-3.3,0,0
12,-0.058124,25.772,25.783,-3.27,0,0
12,-0.058756,25.776,25.788,-3.24,0,0
12,-0.059213,25.78,25.792,-3.21,0,0
12,-0.059424,25.784,25.796,-3.18,0,0
12,-0.059311,25.788,25.8,-3.15,0,0
12,-0.058781,25.792,25.804,-3.12,0,0
12,-0.057728,25.796,25.808,-3.09,0,0
12,-0.056021,25.8,25.811,-3.06,0,0
12,-0.053507,25.804,25.815,-3.03,0,0
12,-0.049999,25.808,25.818,-3,0,0
12,-0.049209,25.811,25.821,-2.97,0,0
12,-0.04967,25.815,25.825,-2.94,0,0
12,-0.050809,25.819,25.829,-2.91,0,0
12,-0.052307,25.822,25.833,-2.88,0,0
12,-0.053989,25.826,25.837,-2.85,0,0
12,-0.05576,25.829,25.841,-2.82,0,0
12,-0.057571,25.833,25.844,-2.79,0,0
12,-0.059397,25.836,25.848,-2.76,0,0
12,-0.061227,25.84,25.852,-2.73,0,0
12,-0.063057,25.843,25.856,-2.7,0,0
12,-0.06489,25.846,25.859,-2.67,0,0
12,-0.066727,25.849,25.863,-2.64,0,0
12,-0.068575,25.852,25.866,-2.61,0,0
12,-0.070439,25.856,25.87,-2.58,0,0
12,-0.072326,25.859,25.873,-2.55,0,0
12,-0.074243,25.861,25.876,-2.52,0,0
12,-0.076196,25.864,25.88,-2.49,0,0
12,-0.078194,25.867,25.883,-2.46,0,0
12,-0.080243,25.87,25.886,-2.43,0,0
12,-0.082353,25.873,25.889,-2.4,0,0
12,-0.084531,25.875,25.892,-2.37,0,0
12,-0.086787,25.878,25.895,-2.34,0,0
12,-0.089128,25.88,25.898,-2.31,0,0
12,-0.091565,25.882,25.901,-2.28,0,0
12,-0.094108,25.885,25.903,-2.25,0,0
12,-0.096766,25.887,25.906,-2.22,0,0
12,-0.099551,25.889,25.909,-2.19,0,0
12,-0.10247,25.891,25.911,-2.16,0,0
12,-0.10555,25.893,25.914,-2.13,0,0
12,-0.10878,25.895,25.916,-2.1,0,0
12,-0.11219,25.896,25.919,-2.07,0,0
12,-0.11579,25.898,25.921,-2.04,0,0
12,-0.11959,25.9,25.923,-2.01,0,0
12,-0.12361,25.901,25.926,-1.98,0,0
12,-0.12786,25.902,25.928,-1.95,0,0
12,-0.13237,25.903,25.93,-1.92,0,0
12,-0.13714,25.904,25.932,-1.89,0,0
12,-0.1422,25.905,25.934,-1.86,0,0
12,-0.14757,25.906,25.936,-1.83,0,0
12,-0.15327,25.907,25.938,-1.8,0,0
12,-0.15932,25.907,25.939,-1.77,0,0
12,-0.16574,25.908,25.941,-1.74,0,0
12,-0.17255,25.908,25.943,-1.71,0,0
12,-0.1798,25.908,25.944,-1.68,0,0
12,-0.18749,25.908,25.946,-1.65,0,0
12,-0.19566,25.908,25.947,-1.62,0,0
12,-0.20435,25.907,25.948,-1.59,0,0
12,-0.21358,25.907,25.95,-1.56,0,0
12,-0.22339,25.906,25.951,-1.53,0,0
12,-0.23381,25.905,25.952,-1.5,0,0
12,-0.24489,25.904,25.953,-1.47,0,0
12,-0.25667,25.902,25.954,-1.44,0,0
12,-0.26919,25.901,25.955,-1.41,0,0
12,-0.2825,25.899,25.955,-1.38,0,0
12,-0.29665,25.897,25.956,-1.35,0,0
12,-0.31168,25.894,25.957,-1.32,0,0
12,-0.32767,25.892,25.957,-1.29,0,0
12,-0.34467,25.889,25.958,-1.26,0,0
12,-0.36274,25.885,25.958,-1.23,0,0
12,-0.38195,25.882,25.958,-1.2,0,0
12,-0.40237,25.878,25.958,-1.17,0,0
12,-0.42409,25.873,25.958,-1.14,0,0
12,-0.44718,25.869,25.958,-1.11,0,0
12,-0.47174,25.864,25.958,-1.08,0,0
12,-0.49786,25.858,25.958,-1.05,0,0
12,-0.52565,25.852,25.957,-1.02,0,0
12,-0.5552,25.846,25.957,-0.99,0,0
12,nan,nan,nan,-0.96,0,0
12,nan,nan,nan,-0.93,0,0
